user_name,user_id,user_age,user_gender,user_province,user_city,user_introduce,comment,comment_id,praise,date,year,month,day,hour,new_user_id,province_name,cut,emotion_score
-烟寺倾-,5132049078,0,2,450000,451400.0,,加油!,5829539343.0,1,2023-01-08 15:08:00,2023,1,8,15,5132049078,广西壮族自治区,加油  ,0.9047619047619047
阿月浑子和落新妇,1409920148,0,2,0,100.0,,希望今天国考一切顺利，笔面第一顺利上岸！行测75+，申论70+，爱你?。[多多大笑],5829291960.0,7,2023-01-08 07:11:00,2023,1,8,7,1409920148,,希望 今天 国考 一切顺利   笔面 第一 顺利 上岸   行测   申论   爱 你   多多 大笑  ,0.9987786850475048
松俾,551382369,16,1,440000,440100.0,清者自清，浊者自浊,天气之子吗,5829272113.0,0,2023-01-08 04:50:00,2023,1,8,4,551382369,广东省,天气 之子 吗,0.3063534701781594
或许我也不太懂,1454523462,0,0,0,100.0,山水一程 三生有幸,叫,5829124654.0,0,2023-01-07 23:35:00,2023,1,7,23,1454523462,,叫,0.5262327818078083
不见山月来,1752678044,0,0,0,100.0,我只顾着看你,這首歌的曲子与歌詞都頗妙，渾然天成，通俗卻又雅緻，讓人難以忘懷、聽即沉醉。,5827146641.0,3,2023-01-07 21:08:00,2023,1,7,21,1752678044,,這 首歌 的 曲子 与 歌詞 都 頗 妙   渾然 天成   通俗 卻 又 雅 緻   讓 人 難以 忘懷   聽 即 沉醉  ,0.9986477030810669
听歌中嘘嘘嘘,1633724594,0,2,110000,110101.0,,知足吧 你好歹是桃园结义 我的绝对是奸臣 没事就顺手牵羊我 蹭吃蹭喝的[撇嘴],5828105859.0,2,2023-01-06 18:08:00,2023,1,6,18,1633724594,北京市,知足 吧   你 好歹 是 桃园 结义   我 的 绝对 是 奸臣   没事 就 顺手牵羊 我   蹭 吃 蹭 喝 的   撇嘴  ,0.9999478270174403
听歌中嘘嘘嘘,1633724594,0,2,110000,110101.0,,所以方文山是不是穿越过来的 好佩服他[多多可怜],5828093999.0,1,2023-01-06 17:53:00,2023,1,6,17,1633724594,北京市,所以 方文山 是不是 穿越 过来 的   好 佩服 他   多多 可怜  ,0.8853443039356117
灬苏宝宝灬,1393058887,0,1,440000,440100.0,,你这句姐姐打引号不对劲,5827809697.0,1,2023-01-06 11:37:00,2023,1,6,11,1393058887,广东省,你 这句 姐姐 打 引号 不对劲,0.5780603144357396
灬苏宝宝灬,1393058887,0,1,440000,440100.0,,你这句姐姐打引号不对劲,5827809705.0,7,2023-01-06 11:37:00,2023,1,6,11,1393058887,广东省,你 这句 姐姐 打 引号 不对劲,0.5780603144357396
露寒凄凄凝白露,6389497884,0,0,330000,330100.0,,但他叫你爸爸欸[大哭],5827012061.0,0,2023-01-05 11:37:00,2023,1,5,11,6389497884,浙江省,但 他 叫 你 爸爸 欸   大哭  ,0.9551551426154454
露寒凄凄凝白露,6389497884,0,0,330000,330100.0,,沈复和芸娘的爱情,5827007711.0,2,2023-01-05 11:34:00,2023,1,5,11,6389497884,浙江省,沈复 和 芸娘 的 爱情,0.8539605310899807
Hogwarts-wizardry,1343480223,17,2,120000,120101.0,这辈子玩的就是快乐～,和我小时候一起玩的竹马搬家了[流泪],5826646608.0,0,2023-01-04 21:55:00,2023,1,4,21,1343480223,天津市,和 我 小时候 一起 玩 的 竹马 搬家 了   流泪  ,0.7727140093937178
苍山烛照,2026849737,0,1,130000,130500.0,,[可爱]你礼貌吗？,5826397345.0,1,2023-01-04 16:37:00,2023,1,4,16,2026849737,河北省,  可爱   你 礼貌 吗  ,0.8536408248578252
想不出要什么网名-,1586870687,0,2,440000,440900.0,,祝福[多多大笑],5826382578.0,0,2023-01-04 16:15:00,2023,1,4,16,1586870687,广东省,祝福   多多 大笑  ,0.9871127358266433
ONEPIECE丶NEW,388478660,33,1,330000,330700.0,?,然后出轨是吧?,5826366307.0,0,2023-01-04 15:49:00,2023,1,4,15,388478660,浙江省,然后 出轨 是 吧  ,0.6666666666666666
蓝宝石般被害妄想少女,1382898558,23,2,320000,320500.0,,一共有多少人啊，可惜了我第二名才是这首歌,5826278723.0,0,2023-01-04 13:41:00,2023,1,4,13,1382898558,江苏省,一共 有 多少 人 啊   可惜 了 我 第二名 才 是 这 首歌,0.20616051598474372
凉熹Rebecca,2114841310,20,2,1000000,1005400.0,U,好有感觉呜呜呜,5826220522.0,0,2023-01-04 12:19:00,2023,1,4,12,2114841310,,好 有 感觉 呜呜 呜,0.6756221945322397
0617怡,6367152098,17,2,420000,420100.0,希望我们一切顺利！,互关滴滴,5825396343.0,0,2023-01-03 15:01:00,2023,1,3,15,6367152098,湖北省,互关 滴滴,0.05161141361429178
Lafer-Janer,3932866624,0,1,0,100.0,嗷呜～,我的学校不让带手机,5825310497.0,0,2023-01-03 12:40:00,2023,1,3,12,3932866624,,我 的 学校 不让 带 手机,0.9448445895858999
仙鹤春水,4912054510,15,2,510000,511700.0,,我六年级的时候就找到这首歌了。当时是想着毕业的时候唱。最后还是没有去。现在我初二了。后悔呀！,5825288973.0,2,2023-01-03 11:57:00,2023,1,3,11,4912054510,四川省,我 六年级 的 时候 就 找到 这 首歌 了   当时 是 想着 毕业 的 时候 唱   最后 还是 没有 去   现在 我 初二 了   后悔 呀  ,0.9984598304210718
如果你注意到我名字请叫我去学习,2120828008,0,2,440000,440300.0,,好喜欢这首歌，今天是第一次听，一听就觉得是18、19年那时候的歌，这个旋律好像就代表着那些充满欢愉的日子。有点开心的想流泪，感觉是许久未见的故人久别重逢后又缓缓道别，笑着走远，跟你说期待下次见面一样,5825206343.0,1,2023-01-03 09:35:00,2023,1,3,9,2120828008,广东省,好 喜欢 这 首歌   今天 是 第一次 听   一听 就 觉得 是   年 那 时候 的 歌   这个 旋律 好像 就 代表 着 那些 充满 欢愉 的 日子   有点 开心 的 想 流泪   感觉 是 许久 未见 的 故人 久别重逢 后 又 缓缓 道别   笑 着 走 远   跟 你 说 期待 下次 见面 一样,0.9999992198008137
杜-仲,8054724856,0,0,1000000,100.0,,这也挺好的。,5824491538.0,1,2023-01-02 12:42:00,2023,1,2,12,8054724856,,这 也 挺 好 的  ,0.8284246220999102
泪眸沥迷,1607850794,20,1,230000,230300.0,,多么令人羡慕的感情啊,5824099828.0,0,2023-01-01 22:17:00,2023,1,1,22,1607850794,黑龙江省,多么 令人羡慕 的 感情 啊,0.9486409527599705
Salxu,291791640,0,2,0,100.0,别再紧紧关在只有自己的世界。,热知识，能在一起十几年都是因为两个人都不愿意放开彼此的手。 ?,5823824595.0,4,2023-01-01 16:33:00,2023,1,1,16,291791640,,热 知识   能 在 一起 十几年 都 是因为 两个 人 都 不 愿意 放开 彼此 的 手  ,0.9008758956623264
默寻着远方,1334516025,20,1,440000,441200.0,,我觉得是浪漫与残酷并存，好比宇宙中的星光与黑暗一般,5823759881.0,26,2023-01-01 14:54:00,2023,1,1,14,1334516025,广东省,我 觉得 是 浪漫 与 残酷 并存   好比 宇宙 中 的 星光 与 黑暗 一般,0.9999379944565358
AN__NY,89201316,7,1,430000,430100.0,静静地倾听。。。。,头顶月，眼中你。,5823324772.0,11,2023-01-01 00:44:00,2023,1,1,0,89201316,湖南省,头顶 月   眼中 你  ,0.37917267726702264
小太阳是你呀,477515114,0,2,0,100.0,,头顶月，眼中你,5823241015.0,4,2022-12-31 23:46:00,2022,12,31,23,477515114,,头顶 月   眼中 你,0.37917267726702264
芝麻_zm,246739141,0,2,440000,440500.0,,2022年12月31日，跨年夜。2023要平安，顺利上岸！高考加油！,5823228130.0,163,2022-12-31 23:30:00,2022,12,31,23,246739141,广东省,  年   月   日   跨年 夜   要 平安   顺利 上岸   高考 加油  ,0.7644542287720865
_森狸厘_,1550680991,22,2,330000,330100.0,,没想到当时听歌有感而发的评论有这么多点赞和回复，吓到了……突然发现自己以前这么幼稚，还会为这种小事伤感。果然人长大之后真的会不一样，现在我甚至很久没有听过以前最喜欢的古风歌了,5822991123.0,3,2022-12-31 18:35:00,2022,12,31,18,1550680991,浙江省,没想到 当时 听歌 有感而发 的 评论 有 这么 多点 赞 和 回复   吓 到 了   突然 发现自己 以前 这么 幼稚   还会 为 这种 小事 伤感   果然 人 长大 之后 真的 会 不 一样   现在 我 甚至 很久没 有 听 过 以前 最 喜欢 的 古风 歌 了,0.998608513887039
松玉songyu,8027799284,0,2,0,100.0,,6岁就懂情爱了？？,5822913731.0,2,2022-12-31 16:36:00,2022,12,31,16,8027799284,,  岁 就 懂 情爱 了  ,0.8806072234491947
苟世人间,1965080784,0,2,0,100.0,“我不是来救你的  我是来爱你的”,希望能和我家那位有结果,5822848004.0,0,2022-12-31 14:43:00,2022,12,31,14,1965080784,,希望 能 和 我家 那位 有 结果,0.6374356411354
寄春君,101099235,0,2,710000,712400.0,终须会时辰到 别怕,同电八[可爱],5822212292.0,0,2022-12-30 19:48:00,2022,12,30,19,101099235,台湾省,同电八   可爱  ,0.8095124255145791
INTOETHERa,1418329536,33,1,320000,320100.0,,我觉得有问题，但没有证据,5821477196.0,0,2022-12-29 21:18:00,2022,12,29,21,1418329536,江苏省,我 觉得 有 问题   但 没有 证据,0.5238095238095241
点亮我自己的灯,1773381846,0,2,0,100.0,,缘分难得,5821396004.0,0,2022-12-29 19:51:00,2022,12,29,19,1773381846,,缘分 难得,0.9856944495190895
澄东野人,276904448,28,0,1000000,1007700.0,浮生应知天地广,山中魏晋讲的是桃花源记啊,5821276282.0,4,2022-12-29 17:21:00,2022,12,29,17,276904448,,山中 魏晋 讲 的 是 桃花源记 啊,0.9960226777261573
星空lucky520,4900541475,0,2,140000,140500.0,,啊啊啊啊啊啊啊啊~啊啊,5821110462.0,0,2022-12-29 14:00:00,2022,12,29,14,4900541475,山西省,啊 啊啊啊 啊啊啊 啊   啊 啊,0.890142453148024
向下看金字塔,1397355592,0,1,0,100.0,,年度歌曲→,5821084550.0,3,2022-12-29 13:31:00,2022,12,29,13,1397355592,,年度 歌曲 →,0.8020859269935734
正版小秃头,1314254872,25,2,230000,231100.0,,一棒子打死古风歌确实不应该，不过吹梦到西周的歌词确实狗屁不通,5820209375.0,0,2022-12-28 11:51:00,2022,12,28,11,1314254872,黑龙江省,一 棒子 打死 古风 歌 确实 不 应该   不过 吹梦到 西周 的 歌词 确实 狗屁不通,0.44606442642702904
墨鱼丸子MYWZ_,1749486126,0,2,0,100.0,,哈哈哈哈哈哈哈真这样我会天天来泡,5820000679.0,1,2022-12-28 00:31:00,2022,12,28,0,1749486126,,哈哈哈哈 哈哈哈 真 这样 我会 天天 来 泡,0.9927889158264107
墨鱼丸子MYWZ_,1749486126,0,2,0,100.0,,给你点了,5819996059.0,1,2022-12-28 00:21:00,2022,12,28,0,1749486126,,给 你 点 了,0.43653543307086606
墨鱼丸子MYWZ_,1749486126,0,2,0,100.0,,加油宝贝！！,5819987170.0,0,2022-12-28 00:12:00,2022,12,28,0,1749486126,,加油 宝贝  ,0.9723081350737315
蚊砸_旧名重现版,3906780269,16,2,310000,310101.0,自信自信自信 做自己 初三牲要加油鸭,加油?,5818755663.0,0,2022-12-26 13:28:00,2022,12,26,13,3906780269,上海市,加油  ,0.9047619047619047
开心消消乐220712,7942543599,0,1,370000,371600.0,,为什么分开了，好可惜啊,5817658752.0,0,2022-12-24 23:33:00,2022,12,24,23,7942543599,山东省,为什么 分开 了   好 可惜 啊,0.495967473839416
听闻奈何一人,1609289654,19,1,150000,150400.0,,这算什么，我们村全村就我一个孩子，其他人全都至少中年,5816812460.0,0,2022-12-23 21:18:00,2022,12,23,21,1609289654,内蒙古自治区,这算 什么   我们 村 全村 就 我 一个 孩子   其他人 全都 至少 中年,0.2769053429941405
我爱吃健达巧克力,1417075612,0,0,0,100.0,我与春风皆过客，你携秋水揽星河。,颜值高优秀才叫青梅竹马，其他的都叫一个村的or一个小区的,5816492667.0,0,2022-12-23 13:14:00,2022,12,23,13,1417075612,,颜值 高 优秀 才 叫 青梅竹马   其他 的 都 叫 一个 村 的   一个 小区 的,0.8645303169554479
Cathleen慧子,1877909948,21,2,320000,321100.0,与音乐?结缘愿美好常伴身侧,哈哈哈针不戳,5816289635.0,0,2022-12-23 03:09:00,2022,12,23,3,1877909948,江苏省,哈哈哈 针 不 戳,0.8681219866453053
冷月清竹,456075880,33,1,130000,130100.0,成长磨平了我们的棱角。,石家庄海底捞也放了,5816106095.0,1,2022-12-22 21:46:00,2022,12,22,21,456075880,河北省,石家庄 海底 捞 也 放 了,0.9581875776384107
山谷里的铃儿响铃铛,434394507,26,2,1000000,1001300.0,坐在月亮上，听星星讲故事,我来说一下部分确实，譬如唐宋元明清那块,5815887205.0,0,2022-12-22 20:29:00,2022,12,22,20,434394507,,我 来说 一下 部分 确实   譬如 唐宋元 明清 那 块,0.941634012208264
everyonesay,587978043,22,2,330000,330800.0,书看了不一定会有用，不一定非要有什么具体的改变，人往前走的时候未必会数着一二三，但无论多少步，都是一二三累积起来的,没证据你这样说就很流氓，是对制作者的不尊重。,5814918730.0,1,2022-12-22 11:51:00,2022,12,22,11,587978043,浙江省,没 证据 你 这样 说 就 很 流氓   是 对 制作者 的 不 尊重  ,0.027152636865001134
everyonesay,587978043,22,2,330000,330800.0,书看了不一定会有用，不一定非要有什么具体的改变，人往前走的时候未必会数着一二三，但无论多少步，都是一二三累积起来的,真敢说啊，想到啥就说啥啊，又是裁缝歌是吧,5814916629.0,1,2022-12-22 11:50:00,2022,12,22,11,587978043,浙江省,真敢 说 啊   想到 啥 就 说 啥 啊   又 是 裁缝 歌是 吧,0.32971957792636686
菇凉来君山寻人么,285953187,26,1,420000,420100.0,突然听到某一首歌曲，发现那个曾经最熟悉的人走远了的时候。只是我还会偶尔的奢求无论最后我们生疏到什么样子，都希望你不后悔认识我，因为我是真的爱过你，也是真的快乐过，就算终有一散，也请你记住曾经那个真挚热烈爱你生命的我，如果能回到从前，我会选择不认识你，不是后悔，是不能面对现在的结局。所以后来我们在感情上得不到回应的时候总会提前一步退出来，不会像少年时大胆的的朝前走九十九步等待对方踏出的那一刻，只会在五十步的时候退出来大大方方的说无所谓，其实我也没有那么在乎你，其实哪里是没有那么在乎，只是我明白，我的爱如果太深重，从开始爱的天平就已经不平衡了，最后我可能会伤了自己也伤了你。,每天都要听一遍女神的歌再能入睡[可爱]，爱听的第N天,5814750397.0,2,2022-12-22 01:46:00,2022,12,22,1,285953187,湖北省,每天 都 要 听 一遍 女神 的 歌 再 能 入睡   可爱   爱 听 的 第   天,0.9523218740348459
冷月葬花魂______,3718086112,0,0,0,100.0,天尽头，何处有香丘！,加油?,5814684921.0,0,2022-12-21 23:54:00,2022,12,21,23,3718086112,,加油  ,0.9047619047619047
冷月葬花魂______,3718086112,0,0,0,100.0,天尽头，何处有香丘！,我和青梅竹马做兄弟太久了，现在想谈恋爱但是又怕到时候兄弟也做不成了[大哭],5814685341.0,0,2022-12-21 23:54:00,2022,12,21,23,3718086112,,我 和 青梅竹马 做 兄弟 太久 了   现在 想 谈恋爱 但是 又 怕 到时候 兄弟 也 做 不成 了   大哭  ,0.7750982907399373
在下_夜雨,4895105640,19,1,410000,411300.0,,我也没有,5814503539.0,0,2022-12-21 20:02:00,2022,12,21,20,4895105640,河南省,我 也 没有,0.5262327818078083
j菌冷离,1771860409,22,1,440000,440600.0,音乐的律动，一起摇起来,真好听，听过还要继续听多几遍,5814218815.0,13,2022-12-21 11:48:00,2022,12,21,11,1771860409,广东省,真 好听   听过 还要 继续 听多 几遍,0.4584236925777697
陈御城,1541986370,22,1,610000,610100.0,,所以说啊，活的糊涂一点其实是很幸福的,5814174477.0,12,2022-12-21 10:34:00,2022,12,21,10,1541986370,陕西省,所以 说 啊   活 的 糊涂 一点 其实 是 很 幸福 的,0.8277428682683668
来杯冰镇橙汁,577263831,22,1,410000,411500.0,那里会有花开四季的屋顶,月亮舟楫，驮来天星翻译一下就是:月牙想小船一样，载满星星，慢慢驶入银河。这词真的写的很好，而且这句应该是原创吧[大笑],5814114486.0,7,2022-12-21 08:22:00,2022,12,21,8,577263831,河南省,月亮 舟楫   驮 来 天星 翻译 一下 就是   月牙 想 小船 一样   载满 星星   慢慢 驶入 银河   这词 真的 写 的 很 好   而且 这句 应该 是 原创 吧   大笑  ,0.9999538611048971
卿涉曦,1445857537,24,2,530000,530100.0,,山中魏晋,5813953600.0,0,2022-12-20 23:02:00,2022,12,20,23,1445857537,云南省,山中 魏晋,0.9459255741752667
炊事班班长1906,1885778771,0,1,430000,430600.0,,虽然没有竹马之类的，但是有一群玩得很好的“好基友”，也蛮不错的,5813875855.0,0,2022-12-20 21:32:00,2022,12,20,21,1885778771,湖南省,虽然 没有 竹马 之类 的   但是 有 一群 玩得 很 好 的   好 基友   也 蛮 不错 的,0.9783138235382326
C-hi-hiro,1443096969,0,2,330000,330300.0,?????,巧我也没有,5813773796.0,0,2022-12-20 19:38:00,2022,12,20,19,1443096969,浙江省,巧 我 也 没有,0.918918918918919
一轮明月悬幕河,1805500244,17,1,610000,610300.0,自私点来说，即使月光温柔过世间一切，但我从未感受到它在我身上停留过一丝温柔,要好好的，自立自强，加油哦[爱心],5813337002.0,3,2022-12-20 12:44:00,2022,12,20,12,1805500244,陕西省,要 好好 的   自立自强   加油 哦   爱心  ,0.999395774129631
一轮明月悬幕河,1805500244,17,1,610000,610300.0,自私点来说，即使月光温柔过世间一切，但我从未感受到它在我身上停留过一丝温柔,你不是孤单一个人,5813332454.0,0,2022-12-20 12:32:00,2022,12,20,12,1805500244,陕西省,你 不是 孤单 一个 人,0.6985910646235072
6杯热美式,4005258219,14,2,370000,370700.0,啥也不会就会刷六,[大笑],5812108834.0,0,2022-12-18 15:22:00,2022,12,18,15,4005258219,山东省,  大笑  ,0.6774193548387097
是长乐呀,313670171,21,0,330000,330100.0,我们曾经尝试不顾一切肤浅的快乐，才会一不小心地让成长偷走了什么。,电八发来祝福！,5811934987.0,0,2022-12-18 09:43:00,2022,12,18,9,313670171,浙江省,电八 发来 祝福  ,0.8871431461747369
Mojito喵,1367448614,1,2,610000,611000.0,众生皆苦 唯薄荷糖甜.,“同居长干里，两小无猜嫌”,5811517131.0,0,2022-12-17 16:47:00,2022,12,17,16,1367448614,陕西省,  同居 长干里   两小无猜 嫌  ,0.5897174810624507
来杯冰镇橙汁,577263831,22,1,410000,411500.0,那里会有花开四季的屋顶,周杰伦:别骂了别骂了,5811266066.0,0,2022-12-17 07:28:00,2022,12,17,7,577263831,河南省,周杰伦   别骂 了 别 骂 了,0.0609136111891494
世外仙姝寂寞林I,516864461,0,1,0,100.0,孤标傲世偕谁隐，一样花开为底迟？,看的黛玉的剪辑过来的，宝黛就是青梅竹马be美学的巅峰啊,5811180634.0,2,2022-12-17 00:31:00,2022,12,17,0,516864461,,看 的 黛玉 的 剪辑 过来 的   宝黛 就是 青梅竹马   美学 的 巅峰 啊,0.9998936978203841
小周早一天发财,1418672299,0,2,320000,320100.0,,“假装没听见我问流去到哪里”[流泪][流泪][流泪]真的有触动到我,5811070356.0,4,2022-12-16 22:20:00,2022,12,16,22,1418672299,江苏省,  假装 没 听见 我 问流 去 到 哪里   流泪   流泪   流泪   真的 有 触动 到 我,0.9664895502281567
那漾白,365120559,0,0,440000,440300.0,,当初和前女朋友一起听的这首歌，还是说我听歌口味好女性化[生气],5810851094.0,14,2022-12-16 16:23:00,2022,12,16,16,365120559,广东省,当初 和 前 女朋友 一起 听 的 这 首歌   还是 说 我 听歌 口味 好 女性化   生气  ,0.9951016996183292
要变瘦的小胖叽,3935533179,0,1,440000,440100.0,,加油呀！！,5810344805.0,1,2022-12-15 20:31:00,2022,12,15,20,3935533179,广东省,加油 呀  ,0.9047619047619047
夜露附红花,349624100,25,1,1000000,1006700.0,好景不常在，才惹人留步。,这不是甜甜的电视剧背景音乐吗[色],5809764752.0,0,2022-12-14 20:59:00,2022,12,14,20,349624100,,这 不是 甜甜的 电视剧 背景音乐 吗   色  ,0.9505321471667757
仕途人,1516695199,20,1,370000,370100.0,人生自是有情痴，此恨不关风与月,[多多捂脸],5809571920.0,0,2022-12-14 14:58:00,2022,12,14,14,1516695199,山东省,  多多 捂脸  ,0.09648660696762579
河南野玫瑰,405649683,0,2,410000,411700.0,,i。要不要% 额@我跟高考大捷那就，还有,5809416293.0,0,2022-12-14 09:46:00,2022,12,14,9,405649683,河南省,  要 不要   额   我 跟 高考 大捷 那 就   还有,0.9190122987588005
癸卯亮fakaobiguo,1934292561,22,2,350000,350500.0,,词怎样不重要，用心自然能有人共情，这就是好词,5808507061.0,0,2022-12-12 21:13:00,2022,12,12,21,1934292561,福建省,词 怎样 不 重要   用心 自然 能 有人 共情   这 就是 好词,0.9787433003873105
琼琚之音,591180444,0,1,310000,310101.0,,我想跟你换一下,5808410136.0,0,2022-12-12 18:53:00,2022,12,12,18,591180444,上海市,我 想 跟 你 换 一下,0.29209717155244785
君傲凰,472867104,0,2,370000,371600.0,,一听就惊艳的程度了！银临的歌真的百听不厌,5808355125.0,3,2022-12-12 17:14:00,2022,12,12,17,472867104,山东省,一听 就 惊艳 的 程度 了   银临 的 歌 真的 百听不厌,0.9479393041378662
短诗的序a,1678112906,21,1,430000,430700.0,,哈哈哈那也确实,5808101245.0,0,2022-12-12 07:40:00,2022,12,12,7,1678112906,湖南省,哈哈哈 那 也 确实,0.9181919526329715
大狸寺吸猫扫地工,572524690,21,2,440000,440800.0,,没上文史类专业也可以爱好文学呀[大笑]我们学校有个数院的师姐最后也走上了文史类专业人毕业后走的道路，而且学文学史都知道有很多文学大师都是工科毕业的哦,5807945805.0,1,2022-12-11 23:19:00,2022,12,11,23,572524690,广东省,没 上 文史类 专业 也 可以 爱好文学 呀   大笑   我们 学校 有 个数 院 的 师姐 最后 也 走上 了 文史类 专业 人 毕业 后 走 的 道路   而且 学 文学史 都 知道 有 很多 文学 大师 都 是 工科 毕业 的 哦,0.9999994486686656
别抢我蒜苔,5047338175,0,2,330000,330100.0,,要好好的活，以后要保护姐姐,5807190498.0,2,2022-12-10 21:46:00,2022,12,10,21,5047338175,浙江省,要 好好 的 活   以后 要 保护 姐姐,0.9065417832218425
汐_loop,595777979,0,1,0,100.0,Money talks salute,背诵可以直接做范文了[晕],5806991020.0,0,2022-12-10 16:07:00,2022,12,10,16,595777979,,背诵 可以 直接 做 范文 了   晕  ,0.7647397302780852
想去海边买束一花,1507949489,0,0,420000,420100.0,,加油,5806633680.0,0,2022-12-10 01:09:00,2022,12,10,1,1507949489,湖北省,加油,0.9047619047619047
小麦伊,127889265,0,2,110000,110101.0,往事随风 一切随缘,加油啊,5806050433.0,0,2022-12-09 15:54:00,2022,12,9,15,127889265,北京市,加油 啊,0.9047619047619047
短诗的序a,1678112906,21,1,430000,430700.0,,加油,5805728076.0,6,2022-12-09 00:59:00,2022,12,9,0,1678112906,湖南省,加油,0.9047619047619047
短诗的序a,1678112906,21,1,430000,430700.0,,现在想起来听是有别的原因呢,5805738763.0,0,2022-12-09 00:45:00,2022,12,9,0,1678112906,湖南省,现在 想 起来 听 是 有 别的 原因 呢,0.5215513876960987
短诗的序a,1678112906,21,1,430000,430700.0,,记得第一次听银临的这首歌是在高二上学期，我们学校正在开运动会的时候，闺蜜带了两个手机，把坏的分给我玩，我就下了一个网易云，偷偷躲着被子里玩，那个时候我都还没有账号，但是听了当时很多很火的歌，最喜欢的就是这首啦，很喜欢历史，可惜没能上文史类专业[流泪]那时候听这歌是想放松心情,5805737252.0,5,2022-12-09 00:43:00,2022,12,9,0,1678112906,湖南省,记得 第一次 听银临 的 这 首歌 是 在 高二上 学期   我们 学校 正在 开 运动会 的 时候   闺蜜 带 了 两个 手机   把 坏 的 分给 我 玩   我 就 下 了 一个 网易 云   偷偷 躲 着 被子 里 玩   那个 时候 我 都 还 没有 账号   但是 听 了 当时 很多 很火 的 歌   最 喜欢 的 就是 这首 啦   很 喜欢 历史   可惜 没能 上 文史类 专业   流泪   那 时候 听 这歌 是 想 放松 心情,0.9999999992899584
长知ukim,613051992,20,1,410000,410100.0,,好歹你还有青梅竹马[多多大哭],5805404324.0,0,2022-12-08 17:04:00,2022,12,8,17,613051992,河南省,好歹 你 还有 青梅竹马   多多 大哭  ,0.9978407088979958
夙尘一,553120274,0,2,0,100.0,等忙完人间这些琐事 挑一个风水宝地 睡一个世纪,呜呜呜呜呜好有意境，好好听[多多大哭],5805314817.0,0,2022-12-08 13:53:00,2022,12,8,13,553120274,,呜呜 呜呜 呜 好 有 意境   好好 听   多多 大哭  ,0.9866653719052659
WonderCu,126949943,0,1,0,100.0,请你保持对这个世界的好奇心。,看过陈芊芊用的这首歌的剪辑，很喜欢那两句：总学不会别离和头顶月眼中你,5805064770.0,2,2022-12-08 09:24:00,2022,12,8,9,126949943,,看过 陈 芊芊 用 的 这 首歌 的 剪辑   很 喜欢 那 两句   总学 不会 别离 和 头顶 月 眼中 你,0.9932240440488225
铜钱长毛,4882520260,0,2,450000,450300.0,在某一天，我突然有了一项特异功能， 我神奇的读懂了每一首歌背后的情绪…..后来我妈告诉我，那是因为你年纪大了。。。,我突然想问一句，古代的公子们秃了顶发型会变成什么样？,5804472272.0,6,2022-12-07 16:30:00,2022,12,7,16,4882520260,广西壮族自治区,我 突然 想 问 一句   古代 的 公子 们 秃 了 顶 发型 会 变成 什么样  ,0.9952194184092988
Foolish佳璐,1492385789,21,1,150000,150100.0,,棒棒,5804259474.0,0,2022-12-07 06:12:00,2022,12,7,6,1492385789,内蒙古自治区,棒棒,0.9969959729506049
躲躲乌云啊,340164272,23,2,520000,520100.0,没事早点睡,呜呜呜 迟意老师真的好会写  银临也好会唱  都好棒  真的很绝[多多大哭][多多大哭],5804251541.0,0,2022-12-07 04:27:00,2022,12,7,4,340164272,贵州省,呜呜 呜   迟意 老师 真的 好会 写   银临 也好 会 唱   都 好 棒   真的 很绝   多多 大哭   多多 大哭  ,0.9999817874362724
因苏有灵,498305407,17,2,130000,131100.0,嗯我最喜欢小苏了,国家队是没太懂 国家队到底是啥,5804149976.0,0,2022-12-06 23:48:00,2022,12,6,23,498305407,河北省,国家队 是 没 太 懂   国家队 到底 是 啥,0.14691567064448774
因苏有灵,498305407,17,2,130000,131100.0,嗯我最喜欢小苏了,没可比性 想必宁说的是专门为国家服务唱经典歌曲的一些老人吧 一般这类经典歌曲非常考验咬字哈 讲究字正腔圆 而且对口腔内造型的要求是非常高的,5804149880.0,0,2022-12-06 23:48:00,2022,12,6,23,498305407,河北省,没 可比性   想必 宁说 的 是 专门 为 国家 服务 唱 经典歌曲 的 一些 老人 吧   一般 这 类 经典歌曲 非常 考验 咬字 哈   讲究 字正腔圆   而且 对 口腔 内 造型 的 要求 是 非常 高 的,0.9999278032335169
剔玉,1488547836,19,2,430000,430700.0,自成篝火，再说长久,又来听啦,5804068093.0,2,2022-12-06 22:12:00,2022,12,6,22,1488547836,湖南省,又 来 听 啦,0.5900709219858153
故事中的小田,418185144,29,1,420000,420100.0,岁月如歌，做一个温暖岁月的人。,池意的词算是非常好的，人间不值得这首歌也是他写的,5803971335.0,1,2022-12-06 20:20:00,2022,12,6,20,418185144,湖北省,池意 的 词 算是 非常 好 的   人间 不 值得 这 首歌 也 是 他 写 的,0.9850756789188007
荏苒_krJm,8003997769,0,2,0,100.0,,轻快悦耳，无忧无虑。优秀的作品。,5803894810.0,0,2022-12-06 18:29:00,2022,12,6,18,8003997769,,轻快 悦耳   无忧无虑   优秀 的 作品  ,0.9991363631924401
荏苒_krJm,8003997769,0,2,0,100.0,,真的巨好听，闭眼就能想象青梅竹马的那副场景，浪漫至死不渝!强推!,5803893921.0,25,2022-12-06 18:24:00,2022,12,6,18,8003997769,,真的 巨 好听   闭眼 就 能 想象 青梅竹马 的 那 副 场景   浪漫 至死不渝   强推  ,0.5248921974833239
