user_name,user_id,user_age,user_gender,user_province,user_city,user_introduce,comment,comment_id,praise,date,year,month,day,hour,new_user_id,province_name
优雅柠萌兔,1340725238,21,2,340000,341000.0,,空间领七天会员[可爱],5706460944.0,1,2022-07-18 15:30:00,2022,7,18,15,1340725238,安徽省
寄余__zZ,1654970237,20,2,110000,110101.0,自是人生长恨水长东。,辽宁人哭死。。。,5706070118.0,0,2022-07-17 23:07:00,2022,7,17,23,1654970237,北京市
掌灯照暮川,6330150048,15,2,340000,340200.0,山川是不胜卷收的画卷，日月为你掌灯。,……？,5705397914.0,0,2022-07-16 23:55:00,2022,7,16,23,6330150048,安徽省
掌灯照暮川,6330150048,15,2,340000,340200.0,山川是不胜卷收的画卷，日月为你掌灯。,…我觉得气氛不错,5705396331.0,0,2022-07-16 23:53:00,2022,7,16,23,6330150048,安徽省
莲子睡不醒,1443438073,19,2,210000,210100.0,嘿宝贝，别悲伤了，你很棒的，加油鸭。,玄觞的大学舍友是我高中的音乐老师[流泪],5704991940.0,1,2022-07-16 13:19:00,2022,7,16,13,1443438073,辽宁省
韩希儿,336359671,29,2,230000,230100.0,一个对社会有副作用的人,银临的歌最喜欢这首～,5703185551.0,2,2022-07-13 18:25:00,2022,7,13,18,336359671,黑龙江省
小楫梦入芙蓉浦,427561154,0,2,0,100.0,得即高歌失即休，无拘无束亦无碍。,。。。。。。哈哈,5703094289.0,1,2022-07-13 17:19:00,2022,7,13,17,427561154,
HSherlock7,7925959373,0,0,440000,440100.0,,笑死，小学一年级开始听，现在人已经高一了,5702901577.0,1,2022-07-13 10:53:00,2022,7,13,10,7925959373,广东省
宇宙第一超级大帅比,607384949,0,0,0,100.0,。,奇了怪了我怎么都听过,5702759074.0,0,2022-07-13 01:00:00,2022,7,13,1,607384949,
抚琴一曲动千殇,7904261387,0,0,0,100.0,,好像张家老宅也是在云南[大哭],5702303555.0,0,2022-07-12 12:03:00,2022,7,12,12,7904261387,
抚琴一曲动千殇,7904261387,0,0,0,100.0,,看盗墓笔记时正好看到张家老宅也在一个湖里，一瞬间耳边响起泸沽寻梦，不知为何多了一份飘渺和神秘,5702305839.0,2,2022-07-12 12:02:00,2022,7,12,12,7904261387,
Intar小,1521762360,21,2,320000,320900.0,,第一次知道泸沽湖就是在这首歌里，是初三暑假。今年大二暑假，在疫情四起前，去了一趟云南，看了一次泸沽湖，是梦里的样子，我真的很满意。我会永远记得月亮岛暖暖的水，八月初八软软的椅，篝火晚会上的你我他她，泸沽湖风云变幻的山光水色。,5702208364.0,0,2022-07-12 08:27:00,2022,7,12,8,1521762360,江苏省
不愿透露姓名的张建建,1563486089,0,1,510000,510600.0,不要问前途不前途，请问快乐不快乐,后来有了灰原穷夺妻之恨,5701442392.0,3,2022-07-10 23:35:00,2022,7,10,23,1563486089,四川省
蓝天之下被遗忘的存在,609361523,25,1,370000,370200.0,,不知道跟古籍当中记载的无嗣国有没有什么关系？,5700975267.0,0,2022-07-10 09:49:00,2022,7,10,9,609361523,山东省
万点落花舟一叶,307874492,0,2,320000,320400.0,酿尽一江水，清酌狂几人。俯仰一世天地间，谁与我共酒一醉？,因为这首歌心心念念的泸沽湖，我终于来啦！,5700961639.0,2,2022-07-10 09:23:00,2022,7,10,9,307874492,江苏省
我变不瘦了,574668026,0,1,420000,420300.0,一位中了邪的，纯音乐爱好者！,啊对对对,5700587352.0,0,2022-07-09 18:02:00,2022,7,9,18,574668026,湖北省
v滚滚,266783602,0,1,330000,330300.0,,泸沽湖真的美，第一次去的时候就像在仙境一样,5700547099.0,2,2022-07-09 16:40:00,2022,7,9,16,266783602,浙江省
三秋云过,1322481912,0,2,500000,500101.0,何不待行云,是我?,5700351043.0,0,2022-07-09 09:58:00,2022,7,9,9,1322481912,重庆市
一格一kiss,1617915898,0,2,420000,420100.0,,就是欧若拉前面的那段,5699285460.0,0,2022-07-07 20:10:00,2022,7,7,20,1617915898,湖北省
踩到菇凉的小蘑菇,2038316842,0,2,320000,320100.0,,17年去的，我们还在摩梭族人家里坐了一会，那个摩梭阿姨还给我们介绍习俗，最后还买了他们那的银饰品[多多可怜],5699245925.0,0,2022-07-07 19:01:00,2022,7,7,19,2038316842,江苏省
隔云难相忘a,6299487491,23,2,150000,152200.0,,？？？中间蒙古语呢，我才多久没听就没了,5699197012.0,0,2022-07-07 17:59:00,2022,7,7,17,6299487491,内蒙古自治区
往事随风不问前尘,6419397095,0,0,510000,510100.0,,中间段小声念念叨叨的简直就是最大的败笔,5698320581.0,1,2022-07-06 21:08:00,2022,7,6,21,6419397095,四川省
宇智波叶月,2139690319,16,2,530000,530100.0,人这一生只有一次，不必勉强自己做不喜欢的事，随性而生或随性而死都没关系。不过，不管选择哪条路，都不要忘记保护自己所珍惜的人。,同感，三年前第一次听《不老梦》就确定临姐就是我永远的古风女神了，后来找了她的专辑才知道还有那么多好听的歌,5697197559.0,0,2022-07-05 13:13:00,2022,7,5,13,2139690319,云南省
费笔镜山,104069210,28,2,500000,500101.0,鲜师自潇洒，诗词随意扬。琴管疏有炜，勉漫笑万方。,我们当年一个寝室一起去泸沽湖毕业旅行，也是这样做的诶[憨笑],5697092225.0,1,2022-07-05 08:57:00,2022,7,5,8,104069210,重庆市
阿阿阿晴耶,2064458736,0,0,360000,360100.0,,十年前听了这首歌对泸沽湖无比的向往，十年后的今天毕业旅行来到了这里，此刻正坐在泸沽湖边，吹着泸沽湖的风，听着这首歌，圆梦了[爱心],5696747436.0,8,2022-07-04 21:17:00,2022,7,4,21,2064458736,江西省
清酌yooo,494322191,0,2,320000,320100.0,,听多少遍还是一样惊艳,5696321307.0,0,2022-07-04 04:57:00,2022,7,4,4,494322191,江苏省
望商星未落,3996116509,0,0,350000,350100.0,,多年以前听这首歌没什么感觉，多年以后听这首歌也太好听了，希望有一天能去泸沽湖看看,5694191096.0,2,2022-07-04 02:14:00,2022,7,4,2,3996116509,福建省
榕榕rong_,3933266642,0,2,350000,350100.0,,1111,5696139298.0,0,2022-07-03 22:10:00,2022,7,3,22,3933266642,福建省
断心_IDCk,1710405902,0,1,0,100.0,,接什么活,5695887171.0,0,2022-07-03 14:21:00,2022,7,3,14,1710405902,
断心_IDCk,1710405902,0,1,0,100.0,,你是什么问题，喜欢这个,5695887125.0,0,2022-07-03 14:20:00,2022,7,3,14,1710405902,
十五团圆,5113915339,0,1,360000,360700.0,,2022年了，希望还有人喜欢这首歌曲,5695538731.0,4,2022-07-02 22:50:00,2022,7,2,22,5113915339,江西省
度假的霜奶仙,262302127,0,0,110000,110108.0,,听成新郎不多，只为接活[心碎],5695430105.0,1,2022-07-02 20:34:00,2022,7,2,20,262302127,北京市
ssssohp,133330224,27,0,320000,320800.0,睡在荆棘堆,为爱低头不丢人，但别为不真诚的爱低头,5694708898.0,0,2022-07-01 17:22:00,2022,7,1,17,133330224,江苏省
ssssohp,133330224,27,0,320000,320800.0,睡在荆棘堆,上头了,5694698568.0,0,2022-07-01 17:02:00,2022,7,1,17,133330224,江苏省
土豆饼ll,512148243,33,1,230000,230100.0,,2022年还在听,5694272616.0,1,2022-06-30 22:06:00,2022,6,30,22,512148243,黑龙江省
讯号不得了,64576756,0,2,0,100.0,改变生活，改变自己。,当年出这首歌的时候我就想说，中间那段摩梭族语言和《欧若拉》里的一模一样哈哈哈，还好奇是哪里找的素材来着,5694015157.0,0,2022-06-30 17:46:00,2022,6,30,17,64576756,
句子控文案馆,1744664187,20,2,0,100.0,希望大家的每一次启程都是去见喜欢的人。,烟雨楼，离情瘦。回头却已不再见那深情的眸光，梦回依依，无处寻梦，心禁闭在城池中央，残留的梦，跋涉在泥泞的感伤里，目光繁殖了痛，伤如刺在心里……时光的长廊已无我的旧影，红笺小字，难写长情，一抹殇绪寄予何处？,5693435197.0,1,2022-06-29 17:36:00,2022,6,29,17,1744664187,
冰麒_______________,310913446,0,0,110000,110101.0,,不过几十年内应该是不可能了,5692610557.0,0,2022-06-28 07:31:00,2022,6,28,7,310913446,北京市
o_绕圈圈,585534333,24,2,370000,370600.0,喵了个咪,好听,5692377394.0,0,2022-06-27 21:28:00,2022,6,27,21,585534333,山东省
贰叁叁_S,549122298,22,0,510000,510100.0,橘子不是唯一的水果,七年了,5691184213.0,4,2022-06-25 23:36:00,2022,6,25,23,549122298,四川省
京口北固亭,5062175015,0,2,430000,430100.0,,谢谢谢谢，每次听我都想搞明白到的在说什么，翻译很美,5689460206.0,3,2022-06-23 19:22:00,2022,6,23,19,5062175015,湖南省
山海无寐,1901374640,23,1,1000000,1002400.0,,我也，古早古风圈比现在不要好太多，虽然我不是很喜欢双笙的为人，但是客观来说她早期一些歌确实不错,5689321214.0,6,2022-06-23 14:36:00,2022,6,23,14,1901374640,
荔的木,637108400,21,2,630000,630100.0,多好啊，这结局,我爱青稞酒,5688886243.0,1,2022-06-22 21:21:00,2022,6,22,21,637108400,青海省
x腐草为萤,1582298649,26,2,440000,440100.0,满座白衣犹胜雪，更无一人是知己,我要去泸沽湖了。准备出发,5688826836.0,0,2022-06-22 19:51:00,2022,6,22,19,1582298649,广东省
怅户已注销,472086562,0,0,150000,150400.0,,我也是21年10/1去的,5687728604.0,0,2022-06-21 11:06:00,2022,6,21,11,472086562,内蒙古自治区
臭胖胖和香肥肥,559296082,0,1,430000,430200.0,你是爱，是暖，是希望。你是人间的四月天,假的 网上造谣的 不要信,5687638860.0,0,2022-06-21 07:47:00,2022,6,21,7,559296082,湖南省
寂静水渊,425524763,26,1,640000,640100.0,如果真爱有颜色，那么一定是蓝色。,我高中政治老师给我们讲过摩梭族，但当时理解成一女多夫，以为看到看上的就给留窗户留绳子（说是住在树上），至于孩子是谁的，谁也不知道[大哭],5684746341.0,0,2022-06-17 08:08:00,2022,6,17,8,425524763,宁夏回族自治区
飘渺悦儿,505126719,28,2,230000,230100.0,奇怪奇怪真奇怪,好喜欢?！！！,5683765669.0,0,2022-06-15 19:08:00,2022,6,15,19,505126719,黑龙江省
分享冷门优质曲,323729297,0,0,130000,130500.0,,不才，安九，都是元老了吧，不过董贞，心然和清响是鼻祖,5681728104.0,2,2022-06-12 14:58:00,2022,6,12,14,323729297,河北省
分享冷门优质曲,323729297,0,0,130000,130500.0,,银临不是墨村的吧，只是有合作而已,5681727183.0,0,2022-06-12 14:56:00,2022,6,12,14,323729297,河北省
闲敲檀板,1772999169,0,2,430000,430700.0,听听我的999歌单，我喜欢那的收藏较迟，还没有经过多次淘汰噢（?ò ? ó?）,看航拍中国讲到泸沽湖的时候就想起了银临的这首歌！,5679344619.0,2,2022-06-09 13:02:00,2022,6,9,13,1772999169,湖南省
死神有只垂耳兔,1497825582,0,2,0,100.0,,已经是 很久前唱的歌啦,5677942785.0,3,2022-06-07 15:11:00,2022,6,7,15,1497825582,
TJ司汤卡,1341494008,23,1,440000,440400.0,沿途几多障碍，埋头撞向未来。,原来如此啊啊，啥意思捏？,5677413703.0,1,2022-06-06 20:51:00,2022,6,6,20,1341494008,广东省
zzy嘤,1809372865,0,1,360000,361000.0,,！,5677030606.0,0,2022-06-06 09:50:00,2022,6,6,9,1809372865,江西省
珩宓,3916810251,21,2,1000000,1003100.0,不二法门,见过，但是平时不咋来往，只有重要场合孩子的爹才来,5676273976.0,0,2022-06-05 08:59:00,2022,6,5,8,3916810251,
千茶茶茶茶茶茶茶,612670027,0,2,440000,440600.0,,初一听到大二，爆笑,5676136416.0,0,2022-06-05 00:11:00,2022,6,5,0,612670027,广东省
慕临银寒,403913695,25,2,320000,320600.0,“有人弃棋，有人做泥荷做清溪，有人成为风雨里的一行诗句。”,泸沽湖在四川凉山州哦，算是交界吧，那一块儿少数民族还是很多的，摩梭人也许也有分布，外地人很难准确知道具体有哪些少数民族的,5674183700.0,1,2022-06-02 09:48:00,2022,6,2,9,403913695,江苏省
一条不流泪猫猫头,2009328130,0,0,0,100.0,前面风景好 我的意思是 不要回头,捉马迷,5671093279.0,1,2022-05-28 16:26:00,2022,5,28,16,2009328130,
TOutOfTheWoodsS,1814084439,21,2,340000,341100.0,,中间那段蒙古语是不是有欧若拉开头那一段...[呆],5670762051.0,3,2022-05-28 01:07:00,2022,5,28,1,1814084439,安徽省
暮雷安哥,1414289026,0,1,420000,420100.0,,顺便说一下这是她男朋友,5670252722.0,5,2022-05-27 14:29:00,2022,5,27,14,1414289026,湖北省
三千苍寒,340502496,26,1,310000,310101.0,,真正爱的人，怎么甘心只做朋友？,5670246868.0,0,2022-05-27 14:18:00,2022,5,27,14,340502496,上海市
钦墨言_,1504287915,0,0,0,100.0,地狱空荡荡，恶魔在人间。,灰原穷,5669465403.0,1,2022-05-26 06:48:00,2022,5,26,6,1504287915,
钦墨言_,1504287915,0,0,0,100.0,地狱空荡荡，恶魔在人间。,还是不敢相信这是13年的歌……甚至更早都有可能,5669465840.0,1,2022-05-26 06:47:00,2022,5,26,6,1504287915,
三月的一整月_yu,391032647,22,2,500000,500112.0,,今年暑假一定要去泸沽！,5668920462.0,0,2022-05-25 15:34:00,2022,5,25,15,391032647,重庆市
影廖落人独醉,405912662,0,1,330000,330100.0,转瞬即逝的是光，至死不休的是爱。,"不如叫""临川四梦""[多多捂脸]",5668495874.0,0,2022-05-24 21:46:00,2022,5,24,21,405912662,浙江省
塞北雪狼-ALLEN,1348438300,30,0,150000,150100.0,,欢迎大家收听天津滨海新区推广曲——塘沽寻梦?,5668156876.0,0,2022-05-24 08:59:00,2022,5,24,8,1348438300,内蒙古自治区
耳机里在放你的歌,405252434,0,2,0,100.0,在耳机里一次次相遇,银临，我的古风歌心头爱?,5667906337.0,1,2022-05-23 21:33:00,2022,5,23,21,405252434,
昭昭昭昭遥,368671356,4,2,330000,331000.0,如红玫，如磬石，如山壑，如流水。                              如野马尘埃，息息而不语,有的??前两天她还祝我生日快乐~,5667803080.0,0,2022-05-23 20:32:00,2022,5,23,20,368671356,浙江省
因耳,1881147541,0,2,0,100.0,只因月老耳软,两年了 和她还有联系吗,5666439564.0,0,2022-05-22 01:18:00,2022,5,22,1,1881147541,
竹老风怀亦可寄,265032222,0,1,510000,510100.0,,不是哦，是盐源和宁蒗共有的泸沽湖[大笑],5666250528.0,1,2022-05-21 21:43:00,2022,5,21,21,265032222,四川省
荷荇,1395386734,0,2,0,100.0,,还有提醒你一件事，歌词旁边就是曲谱，自己睁大眼睛看看清楚再说话。,5665342374.0,4,2022-05-20 18:36:00,2022,5,20,18,1395386734,
玖筱_Alice,545296924,0,0,0,100.0,「回忆再美，我选择报废。」,反正我知道的时候，已经隐退了，但是歌很好听,5664610244.0,0,2022-05-19 19:05:00,2022,5,19,19,545296924,
青荠拜你,473779838,22,0,420000,420100.0,这个冬天也可以一起去看电影吗。,退很久很久很久了，我读中学的时候他隐了，现在我大学都快毕业啦[流感],5664609894.0,1,2022-05-19 19:04:00,2022,5,19,19,473779838,湖北省
玖筱_Alice,545296924,0,0,0,100.0,「回忆再美，我选择报废。」,东篱好像隐退了[心碎],5664609797.0,0,2022-05-19 19:03:00,2022,5,19,19,545296924,
青荠拜你,473779838,22,0,420000,420100.0,这个冬天也可以一起去看电影吗。,东篱[流泪],5664608133.0,0,2022-05-19 19:00:00,2022,5,19,19,473779838,湖北省
亦寒LLDTW,351737506,0,0,0,100.0,行到水穷处，坐看云起时,真的很喜欢[流泪][流泪],5664446774.0,2,2022-05-19 12:44:00,2022,5,19,12,351737506,
凉凉薄凉客,622006331,0,1,130000,130100.0,,汪苏泷黑色蝴蝶里面跟这个是不是一样,5663642244.0,3,2022-05-18 07:45:00,2022,5,18,7,622006331,河北省
hawumi,1416264622,0,2,110000,110101.0,,他徘徊在奈何桥边，没有双手，也没有双眼，长衣临水，忘川上泛着泽泽荧绿，照亮他及腰银发。“手何在？”“赠予爱人”“孟婆汤一碗喝不喝”“没有手，喝不了”转世而去，化为鸟，眼盲，获一发光差事，夜夜注目爱人。,5662959622.0,2,2022-05-17 08:56:00,2022,5,17,8,1416264622,北京市
軒汋,6450730988,0,1,0,100.0,朝露昙花  咫尺天涯,winky诗也很不错的，很多原创的都很好好听[呲牙],5661707639.0,3,2022-05-15 12:45:00,2022,5,15,12,6450730988,
香水柠檬绿,1420940400,19,2,1000000,1004400.0,银河有迹可循,上次去泸沽湖听那里的姐姐和我们讲故事[憨笑]都超级漂亮,5661574292.0,1,2022-05-15 09:15:00,2022,5,15,9,1420940400,
香水柠檬绿,1420940400,19,2,1000000,1004400.0,银河有迹可循,！对，我也是，就是那种不可言说的感觉,5661572726.0,2,2022-05-15 09:12:00,2022,5,15,9,1420940400,
香水柠檬绿,1420940400,19,2,1000000,1004400.0,银河有迹可循,对对，我之前不知道，自己编了好多彩线那种，虽然很好看，但是导游告诉我……顿时好尴尬,5661572590.0,0,2022-05-15 09:11:00,2022,5,15,9,1420940400,
香水柠檬绿,1420940400,19,2,1000000,1004400.0,银河有迹可循,19年刚刚去过，居然没有联想到这首歌……,5661571014.0,0,2022-05-15 09:07:00,2022,5,15,9,1420940400,
毛毛家的理智粉,1878087119,28,2,500000,500101.0,“勇敢的做选择，不要犹豫。”,我的古风最爱，与不见长安在我心里并列第一,5659082345.0,1,2022-05-12 01:06:00,2022,5,12,1,1878087119,重庆市
宥珩,5151972390,0,0,320000,320100.0,,初一还是初二吧听到大二。,5658679562.0,1,2022-05-11 16:05:00,2022,5,11,16,5151972390,江苏省
170418,469704069,20,1,610000,610400.0,,到了,5657469288.0,0,2022-05-09 19:51:00,2022,5,9,19,469704069,陕西省
璃洲ya,1872560512,0,2,0,100.0,,虽然不是蒙古族，但理解你的心情,5657294737.0,0,2022-05-09 13:36:00,2022,5,9,13,1872560512,
踹翻烧火架的女巫,1419818192,0,0,0,100.0,串联起生活的点滴,银临的歌我都好喜欢，这首是最爱。很喜欢旅行途中意外邂逅的缘分和洒脱之感,5656924980.0,1,2022-05-08 22:25:00,2022,5,8,22,1419818192,
温式瀛,3379423193,0,0,0,100.0,和会唱R&B的人都亲了,一模一样!,5656749028.0,0,2022-05-08 18:26:00,2022,5,8,18,3379423193,
温式瀛,3379423193,0,0,0,100.0,和会唱R&B的人都亲了,俺也,5656749004.0,0,2022-05-08 18:25:00,2022,5,8,18,3379423193,
消失的夏雨天,116041192,0,1,130000,130600.0,,塘沽寻梦[大笑],5656031594.0,0,2022-05-07 20:43:00,2022,5,7,20,116041192,河北省
蝶舞翩跹Athena,259906977,0,2,0,100.0,翩若惊鸿,我也是！,5656016748.0,0,2022-05-07 20:22:00,2022,5,7,20,259906977,
星之提督的汪,3955880984,0,1,0,100.0,,我也感觉《惊鹊》很像，我说为什么听《惊鹊》感到熟悉。,5655771976.0,1,2022-05-07 12:45:00,2022,5,7,12,3955880984,
折一支寒山凝碧,3225938202,0,0,710000,710600.0,如果可以，朝生暮死。,编曲是谁啊。。。前奏太美了！！,5655135920.0,16,2022-05-06 17:35:00,2022,5,6,17,3225938202,台湾省
凉酒灼魂h,501432175,25,1,410000,410300.0,听,一大把香蕉~拔娜娜娜娜娜娜娜娜娜娜娜娜娜,5654197953.0,1,2022-05-05 08:42:00,2022,5,5,8,501432175,河南省
牛奶徐1,329017258,0,1,0,100.0,永远的孩子,为什么我记得刚接触圈子的时候点了喜欢还收藏到歌单里了，现在又碰出来了[呆],5654001813.0,0,2022-05-04 23:03:00,2022,5,4,23,329017258,
studyhardforthedream,1401743455,0,1,0,100.0,,加一！我从初二开始听的，最先听的一首应该是《腐草为萤》,5653762964.0,0,2022-05-04 17:48:00,2022,5,4,17,1401743455,
星沉渡TiAmo,1291860254,0,2,0,100.0,呱家一级保护废物,什么A手欧菲手,5652993169.0,0,2022-05-03 19:55:00,2022,5,3,19,1291860254,
繁左枷,3253374217,0,2,0,100.0,青春的繁色点缀,哈哈哈哈，银临的歌从初中听到了大学,5652608942.0,14,2022-05-03 10:19:00,2022,5,3,10,3253374217,
Universe里,3395277735,0,2,1000000,1005500.0,日落山水静，为君起松声。,最喜欢的五月来了。,5652248139.0,0,2022-05-02 21:45:00,2022,5,2,21,3395277735,
萝茵_,440276685,25,0,1000000,1010000.0,我的日推没有中文歌了(ノ=Д=)ノ┻━┻,有点想哭，以前都是用5ing听古风歌..现在....好久没听古风歌了,5651358802.0,9,2022-05-01 20:53:00,2022,5,1,20,440276685,
小灯睡不够,2073561135,18,2,110000,110101.0,如果那天我,我真是无语 我记得评论人已经说的很清楚了 要不咱再看看？,5650851726.0,6,2022-05-01 09:34:00,2022,5,1,9,2073561135,北京市
别拉我垫背,641530980,0,2,0,100.0,,这张好经典,5649291054.0,0,2022-04-29 12:34:00,2022,4,29,12,641530980,
原野辰星,336248296,0,1,0,100.0,在世界的某一个小角落，总要留下点存在过的证明,笑死，高一听到了大学毕业工作了,5648553535.0,0,2022-04-28 11:46:00,2022,4,28,11,336248296,
清醉生,3242627560,22,2,230000,230100.0,时常不在,我从初中听到了大二,5647696415.0,1,2022-04-27 13:39:00,2022,4,27,13,3242627560,黑龙江省
临水花肆,1565513634,21,2,440000,445100.0,,因为这首歌想去泸沽湖，想去泸沽寻梦,5647299229.0,1,2022-04-26 23:12:00,2022,4,26,23,1565513634,广东省
松墨入茶香,1319540123,0,2,0,100.0,花间一壶酒,白裙红衣的姑娘桥上婀娜~,5646908104.0,4,2022-04-26 12:40:00,2022,4,26,12,1319540123,
_庐山烟雨浙江潮,511812033,0,0,0,100.0,何谓枯荣又何谓云泥,云姐，还有才妹，塔姐，司夏都很nice,5646485371.0,1,2022-04-25 20:44:00,2022,4,25,20,511812033,
平沉渊,6401674491,0,0,340000,340100.0,,笑死，高一听到上班,5646084835.0,1,2022-04-25 07:07:00,2022,4,25,7,6401674491,安徽省
樱飔-,1595316903,0,2,110000,110101.0,,沪沽寻梦和十三余出联名款了，白裙红衣的姑娘真的很美~,5644182008.0,0,2022-04-22 21:28:00,2022,4,22,21,1595316903,北京市
笨蛋小小临,3397946174,0,2,430000,430400.0,,十三余又联名了还是买不起,5643513559.0,0,2022-04-21 23:08:00,2022,4,21,23,3397946174,湖南省
阿淼要天天开心,480675726,0,0,0,100.0,击鼓之后，我们把在黑暗中跳舞的心脏叫做月亮——海子?,兄弟你是认真的吗？等什么君？？？？[惶恐][惶恐],5642669980.0,17,2022-04-20 21:40:00,2022,4,20,21,480675726,
为了老大爱了,1290312181,0,0,0,100.0,,优秀的歌都会有相通之处吧   再者我自己也会编曲   我想说当你音乐听得多了某些套路你自己就会记得   然后变成自己的东西   就像数学习题学懂了之后可以举一反三一样   实际上同样的编曲也不只有这一首《泸沽寻梦》   当然你说的可能性也并不是没有   这只是我个人观点,5642663898.0,9,2022-04-20 21:32:00,2022,4,20,21,1290312181,
赭颜blush,1524378186,0,2,0,100.0,“非要一探究竟的，那是愚蠢的天才。我只想永远沉睡，抑或浑浑噩噩地活在世上。神也不会惩罚我，谁叫我只是个普通人？”,可以问问是什么意思嘛 我好像再别的歌也听到过 有点好奇,5642336647.0,0,2022-04-20 12:31:00,2022,4,20,12,1524378186,
春笺Rachel,583948426,24,0,310000,310101.0,苏音唯美，爱泷不悔。,出道即巅峰系列,5642310979.0,1,2022-04-20 11:34:00,2022,4,20,11,583948426,上海市
竹亭8,305938467,0,2,440000,440700.0,,不是   伦桑是yy平台歌手  不是满汉的社团歌手  他是平纱落雁的,5640639532.0,2,2022-04-17 23:01:00,2022,4,17,23,305938467,广东省
辣炒娃娃菜W,412755643,21,2,420000,420200.0,?。,去吧,5640584380.0,0,2022-04-17 22:07:00,2022,4,17,22,412755643,湖北省
青青青青_Lfx5,3955620586,0,0,0,100.0,,老懂王了,5640465989.0,0,2022-04-17 19:53:00,2022,4,17,19,3955620586,
亦丬,447418518,0,2,0,100.0,,说来惭愧，这首歌听了这么多年，直到今天电脑码字偶然瞥见“摩梭”二字才恍然，泸沽！回想起十年前偶遇泸沽，恍若梦境，美而不真实,5640191574.0,5,2022-04-17 13:39:00,2022,4,17,13,447418518,
柳馥清,1562136566,0,2,320000,320500.0,曾批给露支风券，累奏留云借月章,伦桑不就是满汉的么。。。,5639411809.0,0,2022-04-16 16:06:00,2022,4,16,16,1562136566,江苏省
美夢已儘,564000275,0,2,0,100.0,伸手摘星，纵然徒劳无功，也不至满手淤泥。,经济基础决定上层建筑，最终也会到男女平等的,5637992769.0,9,2022-04-14 22:27:00,2022,4,14,22,564000275,
终于换名字,494952371,0,2,0,100.0,,啊  我之前听的是哪个版本，为啥跟这个封面不一样,5637463167.0,0,2022-04-14 12:21:00,2022,4,14,12,494952371,
TANG故,1892269677,0,1,1000000,1001800.0,,银临当年真有才华,5636877326.0,1,2022-04-13 17:27:00,2022,4,13,17,1892269677,
充满绝望的希望厨,353826383,24,1,110000,110101.0,,本地人，摩梭就是我们民族名字，没什么别的意思,5635523319.0,16,2022-04-11 21:40:00,2022,4,11,21,353826383,北京市
鹤吃山空,396639529,21,2,340000,340200.0,,嗯,5635093439.0,0,2022-04-11 13:13:00,2022,4,11,13,396639529,安徽省
2kuin,411918003,0,2,0,100.0,逆转不了河流,时代的眼泪了属于:-D,5635088429.0,4,2022-04-11 13:05:00,2022,4,11,13,411918003,
一惜曦,324704609,0,2,510000,510100.0,try for you want.,哦哦，我是个默默听歌的没怎么关注其他的,5634856260.0,1,2022-04-11 00:53:00,2022,4,11,0,324704609,四川省
一惜曦,324704609,0,2,510000,510100.0,try for you want.,哈哈我也超喜欢银临啊，这几天听她的琉璃好有感觉啊啊啊啊！,5634854235.0,1,2022-04-11 00:52:00,2022,4,11,0,324704609,四川省
颈环,533239735,0,2,320000,320100.0,热爱烘焙，热爱面食，热爱生活的南方人~,跟日本某个时期一样,5632547777.0,0,2022-04-08 16:09:00,2022,4,8,16,533239735,江苏省
音银因,444900672,19,2,330000,330200.0,愛はレールに沿ってほしいままに成長する。,评论区找好歌,5631757378.0,0,2022-04-07 17:13:00,2022,4,7,17,444900672,浙江省
迟暮未迟_,1289460905,23,2,370000,370200.0,心有归憩所，无关风月何,那段话是什么意思啊，想知道,5631667156.0,0,2022-04-07 14:21:00,2022,4,7,14,1289460905,山东省
中国非正常人类研究协会,481549124,26,0,330000,330400.0,泽雷随。,加油,5631444705.0,0,2022-04-07 07:11:00,2022,4,7,7,481549124,浙江省
-qi祈-,2092082513,22,0,310000,310101.0,,小姐姐可以再看一遍哦，您好像误解她的意思了,5631136237.0,6,2022-04-06 21:30:00,2022,4,6,21,2092082513,上海市
拜拜拜拜再见再见啦,1435751954,0,2,1000000,1003100.0,I want you back.,好多年过去再听还是很好听,5630796249.0,1,2022-04-06 13:39:00,2022,4,6,13,1435751954,
猫_酒_茶,507864113,21,0,410000,410200.0,?,真的好怀念以前的古风,5630735673.0,4,2022-04-06 12:11:00,2022,4,6,12,507864113,河南省
温式瀛,3379423193,0,0,0,100.0,和会唱R&B的人都亲了,梦回初中就是说,5630430874.0,1,2022-04-05 23:28:00,2022,4,5,23,3379423193,
如你寒风,1660847600,0,2,0,100.0,,董贞要在早一点[多多耍酷],5630307835.0,1,2022-04-05 21:38:00,2022,4,5,21,1660847600,
没有名字呢嘤,1358044770,19,0,370000,370800.0,,亲亲这边建议看一下眼睛，心里有没有数，人家说的是忘川是不是有点小抄这首歌，看完人家说的再评论不行吗[可爱],5630072039.0,25,2022-04-05 17:21:00,2022,4,5,17,1358044770,山东省
商陆梦醒尚山麓,1690119525,18,1,500000,500101.0,管甚月明归路远。,共勉,5629884083.0,0,2022-04-05 13:31:00,2022,4,5,13,1690119525,重庆市
商陆梦醒尚山麓,1690119525,18,1,500000,500101.0,管甚月明归路远。,我20 想去但是疫情,5629881358.0,1,2022-04-05 13:31:00,2022,4,5,13,1690119525,重庆市
墨已成碑122900,387454861,33,1,510000,511400.0,余生只想独自安好，莫遇不良人。,墨明棋妙这个没得说吧,5629636809.0,1,2022-04-05 07:25:00,2022,4,5,7,387454861,四川省
